,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Year,Month,Year_Month,Geographic Location,Location,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M,precip_calculated_index,precip_scale_2_calculated_index,precip_scale_3_calculated_index,precip_scale_6_calculated_index,precip_scale_9_calculated_index,precip_scale_12_calculated_index,precip_scale_24_calculated_index
75,75,75,75,75,75,75,2020,October,2020-10,Deniliquin,Deniliquin,-35.5333,144.9667,0,0.3107,0.5297,['Highest quality'],0.315429688,144.0390625,42.5703125,0.216796875,0.046875,54.703125,-1.19,0.233,,1.79,127.5,1.008020815,0.72308041,0.845318734,0.219185884,1.1212178080547894,0.789757266082609,-0.07487122354233695
76,76,76,76,76,76,76,2020,November,2020-11,Deniliquin,Deniliquin,-35.5333,144.9667,0,0.2866,0.4827,['Highest quality'],0.303710938,205.2890625,45.484375,0.1796875,0.0078125,14.5,-1.19,0.143,,1.14,94.0,-1.092057621,0.257828769,0.183164256,-0.026053344,1.1041296188120335,0.7744619530369253,-0.10578840997970286
77,77,77,77,77,77,77,2020,December,2020-12,Deniliquin,Deniliquin,-35.5333,144.9667,0,0.2976,0.4731,['Highest quality'],0.311523438,220.59375,25.6875,0.094726563,0.0,7.296875,-1.86,0.1,,2.28,76.5,-0.859973782,-1.380682705,-0.277564815,-0.085863338,0.390327753838305,0.6978004622911868,-0.2437262495949782
78,78,78,78,78,78,78,2021,January,2021-01,Deniliquin,Deniliquin,-35.5333,144.9667,0,0.2984,0.4616,['Highest quality'],0.309570313,218.0703125,25.1640625,0.049804688,0.0234375,36.5,-1.87,0.116,,1.95,58.296875,0.682350046,-0.240794284,-0.734997822,0.185776246,-0.1946916280771419,0.7072913019303266,-0.038101241440011945
79,79,79,79,79,79,79,2021,February,2021-02,Deniliquin,Deniliquin,-35.5333,144.9667,0,0.3103,0.4992,['Highest quality'],0.278320313,177.625,24.65625,0.061523438,0.0078125,1.296875,-1.84,0.323,,2.19,45.09375,-1.717530408,-0.433663064,-1.16548895,-0.519969015,-0.5164144077566545,0.6269862349237786,-0.16578469561012713
80,80,80,80,80,80,80,2021,March,2021-03,Deniliquin,Deniliquin,-35.5333,144.9667,0,0.3039,0.4908,['Highest quality'],0.307617188,136.3828125,18.78125,0.072265625,0.0859375,51.8984375,-0.55,0.367,,-0.95,89.6953125,1.015648938,0.150547606,0.291525031,-0.110928763,-0.0242627236802168,0.36507461141745,0.056490625891116766
81,81,81,81,81,81,81,2021,April,2021-04,Deniliquin,Deniliquin,-35.5333,144.9667,0,0.3322,0.575,['Highest quality'],0.296875,94.8828125,34.625,0.067382813,0.0,1.203125,-0.42,0.325,,0.87,54.3984375,-2.043216771,0.29737893,-0.416955031,-0.881932755,-0.1439942971237172,-0.3996537133169431,0.010215256665581311
82,82,82,82,82,82,82,2019,March,2019-03,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.1384,0.2122,['Highest quality'],0.458007813,169.9765625,2.3203125,0.005859375,0.0,6.0,0.92,0.325,,1.47,12.5,-0.397235469,-0.731373735,-1.120612415,-0.441330092,-0.9359236161768116,-1.2017419669581637,-0.9691187068781021
83,83,83,83,83,83,83,2019,April,2019-04,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.1434,0.2266,['Highest quality'],0.439453125,113.140625,3.296875,0.015625,0.0,1.8984375,0.72,0.333,,0.86,9.0,-0.741353428,-1.027113742,-1.115410914,-0.797658009,-0.9219207907604092,-1.1678646388578582,-1.2712226891543494
84,84,84,84,84,84,84,2019,May,2019-05,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.1808,0.3257,['Lower quality'],0.452148438,74.2734375,23.390625,0.090820313,0.0546875,33.8984375,1.15,0.619,,-0.11,41.796875,1.020142037,0.272835933,-0.199987155,-0.574213658,-0.5971679701852916,-0.8968252685522289,-1.11458257333428
85,85,85,85,85,85,85,2019,June,2019-06,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.2461,0.415,['Lower quality'],0.435546875,55.9375,14.609375,0.040039063,0.0,10.6015625,0.83,0.719,,2.21,46.3984375,-0.481514002,0.363664404,-0.305836848,-1.052912587,-0.604271428677027,-1.0377162893553489,-1.127823067843073
86,86,86,86,86,86,86,2019,July,2019-07,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.2359,0.3919,['Lower quality'],0.447265625,64.3203125,12.1640625,0.044921875,0.0078125,10.8984375,0.8,0.693,,-2.2,55.3984375,-0.286344024,-0.561430215,0.081387397,-0.88986103,-0.8030379164976271,-0.936275848609018,-1.0643860372222842
87,87,87,87,87,87,87,2019,August,2019-08,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.1745,0.2841,['Highest quality'],0.443359375,85.859375,9.1953125,0.033203125,0.0,6.1015625,0.22,0.548,,-2.04,27.6015625,-1.163761767,-1.12908112,-1.234725353,-1.145525683,-1.168151740299229,-1.044016245257327,-1.246072588591554
88,88,88,88,88,88,88,2019,September,2019-09,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.1522,0.2438,['Highest quality'],0.42578125,129.25,6.4296875,0.021484375,0.0,4.3984375,0.99,0.999,,0.81,21.3984375,-0.499010314,-1.065146277,-1.068691006,-0.925792647,-1.4119385387251295,-0.9037880188644908,-1.1535525222739185
89,89,89,89,89,89,89,2019,October,2019-10,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.1445,0.226,['Highest quality'],0.436523438,180.8984375,4.859375,0.0078125,0.0,0.1015625,0.66,1.123,,-1.97,10.6015625,-1.396597327,-1.146270184,-1.286415839,-0.814274883,-1.3844039619957034,-1.2082992896266065,-1.3766799298075627
90,90,90,90,90,90,90,2019,November,2019-11,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.1365,0.2077,['Highest quality'],0.419921875,214.921875,6.3203125,0.021484375,0.0078125,10.6015625,1.07,0.958,,-4.42,15.1015625,-0.695878895,-1.11009285,-1.252346313,-1.412494489,-1.4029429226024694,-1.5159529827791411,-1.4604437410336235
91,91,91,91,91,91,91,2019,December,2019-12,Pooncarie,Pooncarie,-33.3856,142.5702,1,0.1258,0.1934,['Highest quality'],0.430664063,263.390625,7.359375,0.012695313,0.0,1.703125,0.73,0.312,,-1.78,12.40625,-1.754794235,-1.31376752,-1.549203635,-1.713833869,-1.4323339814698848,-1.9104670007070912,-2.016422161695945
92,92,92,92,92,92,92,2019,March,2019-03,Menindee,Menindee,-32.4005,142.4116,1,0.1315,0.189,['Highest quality'],0.587890625,168.7734375,8.515625,0.024414063,0.0234375,16.0,0.92,0.325,,1.47,29.0,0.466084287,-0.087835229,-0.474805271,0.055943469,-0.4295576916030905,-0.9652958164756708,-1.4222826255982726
93,93,93,93,93,93,93,2019,April,2019-04,Menindee,Menindee,-32.4005,142.4116,1,0.131,0.1835,['Highest quality'],0.564453125,114.7109375,11.1484375,0.053710938,0.0546875,18.296875,0.72,0.333,,0.86,42.296875,0.381020493,0.302707276,-0.068886945,-0.453764753,-0.3017530469654658,-0.6696885858216731,-1.4512864695665817
94,94,94,94,94,94,94,2019,May,2019-05,Menindee,Menindee,-32.4005,142.4116,1,0.193,0.306,['Highest quality'],0.5859375,78.6796875,27.078125,0.14453125,0.1171875,31.296875,1.15,0.619,,-0.11,65.59375,0.977044425,0.719071997,0.611365208,-0.10695187,0.06525942043297,-0.3296662960253886,-1.144905516427234
95,95,95,95,95,95,95,2019,June,2019-06,Menindee,Menindee,-32.4005,142.4116,1,0.1945,0.3027,['Lower quality'],0.56640625,57.21875,19.6015625,0.0546875,0.0,3.3984375,0.83,0.719,,2.21,52.9921875,-0.93937301,0.102569219,0.05331802,-0.479825309,-0.0042130681770211,-0.4669754585066081,-1.219545681602935
96,96,96,96,96,96,96,2019,July,2019-07,Menindee,Menindee,-32.4005,142.4116,1,0.1927,0.3285,['Lower quality'],0.580078125,66.9140625,10.4609375,0.0390625,0.0078125,9.5,0.8,0.693,,-2.2,44.1953125,-0.191547276,-0.790915461,-0.06236161,-0.345791744,-0.4708889152910153,-0.4176718417448265,-1.1844869006328866
97,97,97,97,97,97,97,2019,August,2019-08,Menindee,Menindee,-32.4005,142.4116,1,0.1503,0.2143,['Highest quality'],0.575195313,86.59375,3.453125,0.01953125,0.0,0.203125,0.22,0.548,,-2.04,13.1015625,-1.968947635,-1.19373311,-1.471878745,-0.536808724,-0.7856143712320711,-0.5392480921468709,-1.3847899711945326
98,98,98,98,98,98,98,2019,September,2019-09,Menindee,Menindee,-32.4005,142.4116,1,0.1443,0.2163,['Highest quality'],0.55078125,131.9765625,3.34375,0.014648438,0.0,2.203125,0.99,0.999,,0.81,11.90625,-0.423106775,-1.34696154,-1.130097211,-0.657033112,-0.8735016392484162,-0.409729097645254,-1.224103394739958
99,99,99,99,99,99,99,2019,October,2019-10,Menindee,Menindee,-32.4005,142.4116,1,0.1295,0.1883,['Highest quality'],0.564453125,185.8125,4.53125,0.0078125,0.0,0.796875,0.66,1.123,,-1.97,3.203125,-1.149275538,-1.251477223,-1.840278795,-1.076705286,-0.9204469361374314,-0.974819154829683,-1.3262277053360494
100,100,100,100,100,100,100,2019,November,2019-11,Menindee,Menindee,-32.4005,142.4116,1,0.1244,0.1836,['Highest quality'],0.541015625,219.234375,3.890625,0.004882813,0.0,2.8984375,1.07,0.958,,-4.42,5.8984375,-1.406085356,-2.285157,-2.05407979,-2.410766606,-1.291587637165833,-1.2632121591761312,-1.5062691520729956
101,101,101,101,101,101,101,2019,December,2019-12,Menindee,Menindee,-32.4005,142.4116,1,0.1146,0.1636,['Highest quality'],0.553710938,264.09375,2.390625,0.001953125,0.0,0.3984375,0.73,0.312,,-1.78,4.09375,-2.695622548,-2.932191307,-3.227826206,-2.402296301,-1.65465639795178,-1.5019994035818944,-1.8374610949644468
102,102,102,102,102,102,102,2019,March,2019-03,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.1053,0.1662,['Highest quality'],1.93359375,164.5078125,10.3671875,0.036132813,0.625,29.796875,0.92,0.325,,1.47,47.796875,0.540519559,0.018368501,-0.132053686,-0.110333773,-0.5523297352760069,-0.8624041784626801,-1.273307547857598
103,103,103,103,103,103,103,2019,April,2019-04,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0974,0.1657,['Highest quality'],1.844726563,110.2421875,18.140625,0.0703125,0.0625,1.796875,0.72,0.333,,0.86,34.890625,-0.769729815,0.120353615,-0.234639476,-0.300817491,-0.5010039063289968,-0.8417478740042953,-1.3678243914630304
104,104,104,104,104,104,104,2019,May,2019-05,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.084,0.1408,['Highest quality'],1.869140625,74.0625,16.09375,0.041015625,0.1171875,8.796875,1.15,0.619,,-0.11,40.390625,-0.157641799,-0.620680545,-0.098464983,-0.482098339,-0.4902012302179722,-0.8394666973012322,-1.3350265215011425
105,105,105,105,105,105,105,2019,June,2019-06,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0793,0.1403,['Lower quality'],1.764648438,51.5,6.7265625,0.016601563,0.0859375,5.8984375,0.83,0.719,,2.21,16.4921875,-0.762939764,-1.021014331,-1.409573896,-0.703883494,-0.5021307863308514,-0.9738136306394578,-1.400735775993507
106,106,106,106,106,106,106,2019,July,2019-07,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0968,0.164,['Lower quality'],1.77734375,61.9921875,8.203125,0.0234375,0.109375,6.6015625,0.8,0.693,,-2.2,21.296875,-0.501030028,-0.943774959,-1.238494021,-0.870364722,-0.6778649406267306,-0.8847698985015274,-1.3593964300739867
107,107,107,107,107,107,107,2019,August,2019-08,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.1029,0.1708,['Highest quality'],1.733398438,82.015625,3.8671875,0.0078125,0.03125,0.1015625,0.22,0.548,,-2.04,12.6015625,-2.388550762,-1.720409771,-1.801210781,-1.267322247,-1.1284039066206075,-1.046482083289421,-1.5226783410296596
108,108,108,108,108,108,108,2019,September,2019-09,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0912,0.1537,['Highest quality'],1.635742188,127.1484375,3.796875,0.005859375,0.0546875,2.203125,0.99,0.999,,0.81,8.90625,-0.554144176,-1.449912669,-1.431665923,-1.862888041,-1.203380425529033,-0.8869238969167633,-1.4088806979062172
109,109,109,109,109,109,109,2019,October,2019-10,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0855,0.1434,['Lower quality'],1.649414063,180.5859375,6.109375,0.013671875,0.0859375,5.203125,0.66,1.123,,-1.97,7.5078125,-0.676609874,-0.948153113,-1.400792998,-1.790527708,-1.3569145105646176,-1.1028267870866335,-1.5015847780018277
110,110,110,110,110,110,110,2019,November,2019-11,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0978,0.1622,['Lower quality'],1.563476563,209.1171875,12.109375,0.045898438,0.1875,12.8984375,1.07,0.958,,-4.42,20.3046875,-0.495152816,-0.963569108,-1.24767186,-2.062083103,-1.564747496725782,-1.4017247705085023,-1.5840199481564778
111,111,111,111,111,111,111,2019,December,2019-12,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0864,0.1438,['Highest quality'],1.581054688,256.2734375,9.484375,0.010742188,0.03125,0.0,0.73,0.312,,-1.78,18.1015625,-1.69062163,-1.416555449,-1.613397542,-2.095419052,-2.357481742674974,-1.5447146422714444,-1.7609020904648438
112,112,112,112,112,112,112,2018,October,2018-10,Bredbo,Bredbo,-35.95,149.15,0,0.2122,0.345,['Highest quality'],2.801757813,131.984375,38.53125,0.071289063,1.8984375,43.296875,0.24,0.844,,2.76,82.6953125,0.169070257,-0.457636561,-0.736820148,-1.182527053,-1.6844438619011548,-0.539417775418107,-1.0538471897353061
113,113,113,113,113,113,113,2018,November,2018-11,Bredbo,Bredbo,-35.95,149.15,0,0.2496,0.3658,['Highest quality'],2.6328125,146.78125,39.828125,0.0625,1.4140625,45.296875,0.62,0.623,,2.84,106.890625,-0.279196514,-0.256346184,-0.641196163,-1.069715706,-1.893022891170898,-1.0824456309612962,-0.9047063272037815
114,114,114,114,114,114,114,2018,December,2018-12,Bredbo,Bredbo,-35.95,149.15,0,0.2351,0.3645,['Highest quality'],2.71484375,183.1328125,65.8828125,0.133789063,2.4140625,77.1015625,-0.23,0.379,,1.44,165.6953125,0.63349258,0.201418933,0.167877201,-0.468944027,-0.9282955469881954,-1.093531434101012,-0.8553339061212659
115,115,115,115,115,115,115,2018,January,2018-01,Bredbo,Bredbo,-35.95,149.15,0,0.2455,0.4213,['Highest quality'],4.21875,185.0859375,62.703125,0.102539063,2.765625,63.8984375,-1.12,-0.135,,2.72,244.3984375,0.527691319,0.540025554,0.862384418,0.553542424,0.3371876404644532,0.1309202117617119,0.10842816595032795
116,116,116,116,116,116,116,2019,November,2019-11,Bredbo,Bredbo,-35.95,149.15,0,0.19,0.3232,['Highest quality'],2.17578125,178.8046875,35.671875,0.064453125,0.5,20.796875,1.07,0.958,,-4.42,73.8984375,-1.248580486,-1.405887661,-1.543337821,-2.239508803,-1.474568049065362,-0.8149036012578229,-1.272132588740524
117,117,117,117,117,117,117,2019,December,2019-12,Bredbo,Bredbo,-35.95,149.15,0,0.1609,0.2553,['Highest quality'],2.15234375,206.671875,16.0703125,0.013671875,0.1171875,2.796875,0.73,0.312,,-1.78,51.796875,-2.335663198,-2.077561326,-1.912958502,-2.718009715,-2.7989883010696333,-1.6245216328264211,-1.7982022214221158
118,118,118,118,118,118,118,2020,January,2020-01,Bredbo,Bredbo,-35.95,149.15,0,0.1523,0.2483,['Highest quality'],2.0625,189.375,17.9921875,0.037109375,0.3203125,24.296875,0.2,0.238,,0.57,47.890625,-0.728561476,-1.854761655,-1.89357992,-2.320664112,-2.4041725496165243,-1.64348104114685,-1.8694662001447044
119,119,119,119,119,119,119,2020,February,2020-02,Bredbo,Bredbo,-35.95,149.15,0,0.1977,0.3113,['Highest quality'],2.165039063,136.9375,41.125,0.245117188,1.890625,119.703125,0.3,0.134,,-0.36,146.796875,0.955341011,0.416662279,-0.383489316,-1.045151596,-1.7031939975602333,-1.172102775726199,-1.5269601781784128
120,120,120,120,120,120,120,2020,March,2020-03,Bredbo,Bredbo,-35.95,149.15,0,0.2545,0.4069,['Highest quality'],3.073242188,114.859375,60.90625,0.216796875,0.6171875,43.203125,0.52,0.119,,2.05,187.203125,-0.099320717,0.574261901,0.188129229,-0.916435303,-1.386457177398185,-1.625436701311385,-1.3369164891582146
121,121,121,121,121,121,121,2020,April,2020-04,Bredbo,Bredbo,-35.95,149.15,0,0.2433,0.4043,['Highest quality'],3.049804688,75.8125,26.015625,0.110351563,0.2890625,22.3984375,0.48,0.064,,-1.72,185.3046875,0.067103065,-0.24779096,0.502849208,-0.889576864,-1.267751690228944,-1.5012968561704432,-1.287716959871017
122,122,122,122,122,122,122,2020,May,2020-05,Bredbo,Bredbo,-35.95,149.15,0,0.1867,0.3272,['Lower quality'],3.090820313,50.3125,18.5859375,0.099609375,0.3046875,13.8984375,-0.42,0.378,,1.03,79.5,-0.265005441,-0.348810933,-0.358066787,-0.563265978,-1.167815347469695,-1.6366808772473216,-1.329717658175202
123,123,123,123,123,123,123,2020,June,2020-06,Bredbo,Bredbo,-35.95,149.15,0,0.1739,0.3103,['Lower quality'],2.913085938,37.0625,11.09375,0.087890625,0.3671875,20.3984375,-0.02,0.568,,1.18,56.6953125,-0.267696943,-0.56138086,-0.603782052,-0.129923555,-1.2384501036535993,-1.634344011211828,-1.2687686286528947
124,124,124,124,124,124,124,2020,July,2020-07,Bredbo,Bredbo,-35.95,149.15,0,0.1691,0.2965,['Lower quality'],3.020507813,42.453125,21.734375,0.15625,1.3671875,77.6015625,-0.44,0.417,,-0.97,111.8984375,1.829638326,0.83939768,0.673581845,0.664054774,-0.5698285200513398,-0.9635772609184958,-0.8626969580907405
125,125,125,125,125,125,125,2020,August,2020-08,Bredbo,Bredbo,-35.95,149.15,0,0.172,0.3165,['Lower quality'],3.9609375,60.9609375,33.6484375,0.326171875,2.1484375,70.203125,-1.28,-0.07,,-2.2,168.203125,1.770360997,2.100597894,1.296375764,0.689618472,0.1582655719391811,-0.4163088832040116,-0.5896282855218982
126,126,126,126,126,126,126,2020,September,2020-09,Bredbo,Bredbo,-35.95,149.15,0,0.2371,0.3853,['Highest quality'],4.81640625,90.859375,48.2109375,0.180664063,0.6640625,22.0,-1.24,-0.084,,-0.25,169.8046875,-0.505564589,0.968813935,1.587743443,0.754097857,0.5642551285467327,-0.3909075926486317,-0.5249894346543988
127,127,127,127,127,127,127,2020,October,2020-10,Bredbo,Bredbo,-35.95,149.15,0,0.3377,0.5359,['Highest quality'],5.114257813,119.125,52.6953125,0.184570313,2.09375,85.796875,-1.19,0.233,,1.79,178.0,1.722622833,1.000984337,1.657347202,1.395650456,1.1757923815622433,0.0720544192336742,-0.33929459470071943
128,128,128,128,128,128,128,2020,November,2020-11,Bredbo,Bredbo,-35.95,149.15,0,0.3974,0.5742,['Highest quality'],5.272460938,165.484375,66.1328125,0.190429688,1.5703125,44.6015625,-1.19,0.143,,1.14,152.3984375,-0.300727541,0.619876363,0.33108582,1.075587994,0.6537681520880151,0.2451622885599337,-0.34543185507091095
129,129,129,129,129,129,129,2020,December,2020-12,Bredbo,Bredbo,-35.95,149.15,0,0.2946,0.4356,['Lower quality'],5.21875,177.625,46.546875,0.151367188,1.40625,48.0,-1.86,0.1,,2.28,178.3984375,0.02442583,-0.267152941,0.32742177,1.08770739,0.6719981075105567,0.5822563132876861,-0.5553023038049915
130,130,130,130,130,130,130,2021,January,2021-01,Bredbo,Bredbo,-35.95,149.15,0,0.2539,0.393,['Highest quality'],4.912109375,172.0078125,48.4921875,0.12890625,0.84375,35.203125,-1.87,0.116,,1.95,127.8046875,-0.291239097,-0.306579115,-0.402278463,0.317217432,0.483959954234786,0.549385357793515,-0.6144109272483469
131,131,131,131,131,131,131,2021,February,2021-02,Bredbo,Bredbo,-35.95,149.15,0,0.2744,0.4471,['Highest quality'],4.456054688,135.609375,56.5,0.24609375,2.8359375,75.296875,-1.84,0.323,,2.19,158.5,0.243853558,-0.083208993,-0.223797363,-0.06989836,0.504519617316914,0.2515577410904895,-0.5593038272999308
132,132,132,132,132,132,132,2021,March,2021-03,Bredbo,Bredbo,-35.95,149.15,0,0.2546,0.4456,['Highest quality'],5.25390625,103.140625,48.4453125,0.256835938,3.8671875,127.796875,-0.55,0.367,,-0.95,238.296875,1.497659274,0.998887527,0.756838828,0.615464029,1.0728574407585234,0.8260897386483557,-0.32126480275016717
133,133,133,133,133,133,133,2021,April,2021-04,Bredbo,Bredbo,-35.95,149.15,0,0.283,0.4787,['Highest quality'],6.4921875,80.4765625,51.890625,0.241210938,0.75,4.8984375,-0.42,0.325,,0.87,207.9921875,-1.155558765,1.077007493,0.763445198,0.209350535,0.7259679614667149,0.8655728743494342,-0.2762182060260398
134,134,134,134,134,134,134,2018,October,2018-10,Hay,Hay,-34.5041,144.8442,0,0.1866,0.3199,['Highest quality'],0.25390625,173.5859375,10.4921875,0.030273438,0.015625,18.8984375,0.24,0.844,,2.76,26.296875,0.204490428,-0.392900324,-0.758650511,-1.14620468,-1.6810392416913225,-0.6182391542735518,-0.5988525540488684
135,135,135,135,135,135,135,2018,November,2018-11,Hay,Hay,-34.5041,144.8442,0,0.2053,0.3157,['Highest quality'],0.245117188,198.6640625,31.5859375,0.118164063,0.0625,50.8984375,0.62,0.623,,2.84,72.8984375,0.639408204,0.371894062,-0.040352947,-0.683087323,-1.1912592081274034,-0.4483948256825497,-0.5194731154913983
136,136,136,136,136,136,136,2018,December,2018-12,Hay,Hay,-34.5041,144.8442,0,0.2355,0.3623,['Lower quality'],0.252929688,236.6953125,39.9453125,0.059570313,0.0078125,14.796875,-0.23,0.379,,1.44,84.59375,-0.213913839,0.249411953,0.108842126,-0.793882856,-1.0721126061152573,-1.38462097608791,-0.5870817617786376
137,137,137,137,137,137,137,2018,January,2018-01,Hay,Hay,-34.5041,144.8442,0,0.2389,0.4027,['Highest quality'],0.264648438,245.703125,41.34375,0.052734375,0.0390625,16.5,-1.12,-0.135,,2.72,144.296875,-0.020569437,1.544793034,0.960586872,0.667061796,0.481693451134016,0.3079715246876921,0.788356099330036
138,138,138,138,138,138,138,2019,November,2019-11,Hay,Hay,-34.5041,144.8442,0,0.2141,0.297,['Highest quality'],0.237304688,211.25,14.8984375,0.04296875,0.015625,17.1015625,1.07,0.958,,-4.42,28.90625,-0.630706698,-1.186848186,-1.188391772,-1.243802857,-0.7844218770059519,-0.832683016353608,-0.8610222738448536
139,139,139,139,139,139,139,2019,December,2019-12,Hay,Hay,-34.5041,144.8442,0,0.2037,0.2913,['Highest quality'],0.244140625,264.2265625,10.890625,0.016601563,0.0,5.1015625,0.73,0.312,,-1.78,25.8046875,-0.961727364,-0.969330029,-1.39171291,-1.414818804,-0.8984724274156752,-0.9453814855039712,-1.495841568339011
140,140,140,140,140,140,140,2020,January,2020-01,Hay,Hay,-34.5041,144.8442,0,0.2105,0.3067,['Lower quality'],0.2421875,253.2734375,7.1796875,0.012695313,0.0,11.296875,0.2,0.238,,0.57,33.5,-0.32815997,-1.147091888,-1.05239173,-1.551452161,-0.932364745910712,-0.912820600511937,-1.5165224725596718
141,141,141,141,141,141,141,2020,February,2020-02,Hay,Hay,-34.5041,144.8442,0,0.199,0.2959,['Highest quality'],0.225585938,199.7109375,11.796875,0.048828125,0.0,17.296875,0.3,0.134,,-0.36,33.6953125,0.006966409,-0.445242894,-1.007734269,-1.432919417,-1.523936943304267,-1.1068919486477655,-1.43498112514705
