,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Year,Month,Year_Month,Geographic Location,Location_x,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M,geom,address,postal_code_Country,postal_code,countyname,lganame,Location_y,CDI,comment,CDI_0,CDI_01,CDI_012,CDI_0123,CDI_01234
24934,237,237,237,2021,February,2021-02,Oxley,Oxley,-34.1985,144.0993,0,0.1941,0.3249,['Highest quality'],0.146484375,189.9296875,12.3203125,0.01953125,0,0,-1.84,0.323,,2.19,50.6015625,"-34.1985,144.0993","Cunningham Street, Oxley, Balranald Shire Council, New South Wales, 2711, Australia","2711, Australia",2711,WALJEERS,BALRANALD,Oxley,5,,0,0,0,0,0
25252,238,238,238,2021,March,2021-03,Oxley,Oxley,-34.1985,144.0993,0,0.1521,0.2531,['Highest quality'],0.162109375,152.5546875,3.8203125,0.008789063,0,8.8984375,-0.55,0.367,,-0.95,42.796875,"-34.1985,144.0993","Cunningham Street, Oxley, Balranald Shire Council, New South Wales, 2711, Australia","2711, Australia",2711,WALJEERS,BALRANALD,Oxley,5,,0,0,0,0,0
25570,239,239,239,2021,April,2021-04,Oxley,Oxley,-34.1985,144.0993,0,0.1786,0.308,['Highest quality'],0.15625,105.7109375,4.6171875,0.014648438,0,0.203125,-0.42,0.325,,0.87,9.1015625,"-34.1985,144.0993","Cunningham Street, Oxley, Balranald Shire Council, New South Wales, 2711, Australia","2711, Australia",2711,WALJEERS,BALRANALD,Oxley,5,,0,0,0,0,0
25816,240,240,240,2018,October,2018-10,Condobolin,Condobolin,-33.089,147.1511,0,0.183,0.3368,['Highest quality'],0.451171875,171.1953125,19.7265625,0.06640625,0.015625,30.203125,0.24,0.844,,2.76,39.8046875,"-33.089,147.1511","Lachlander Museum, Bathurst Street, Condobolin, Lachlan Shire Council, New South Wales, 2877, Australia","2877, Australia",2877,CUNNINGHAM,LACHLAN,Condobolin,0,,1,1,1,1,1
26001,241,241,241,2018,November,2018-11,Condobolin,Condobolin,-33.089,147.1511,0,0.1718,0.2964,['Lower quality'],0.434570313,188.40625,38.3515625,0.075195313,0.0234375,56.3984375,0.62,0.623,,2.84,92.203125,"-33.089,147.1511","Lachlander Museum, Bathurst Street, Condobolin, Lachlan Shire Council, New South Wales, 2877, Australia","2877, Australia",2877,CUNNINGHAM,LACHLAN,Condobolin,0,,1,1,1,1,1
26186,242,242,242,2018,December,2018-12,Condobolin,Condobolin,-33.089,147.1511,0,0.1729,0.2926,['Highest quality'],0.447265625,243.3515625,39.1640625,0.057617188,0.0078125,11.796875,-0.23,0.379,,1.44,98.3984375,"-33.089,147.1511","Lachlander Museum, Bathurst Street, Condobolin, Lachlan Shire Council, New South Wales, 2877, Australia","2877, Australia",2877,CUNNINGHAM,LACHLAN,Condobolin,0,,1,1,1,1,1
26371,243,243,243,2019,January,2019-01,Condobolin,Condobolin,-33.089,147.1511,0,0.1687,0.2708,['Highest quality'],0.4453125,274.015625,19.0625,0.020507813,0,18,0.36,0.452,,2.79,86.1953125,"-33.089,147.1511","Lachlander Museum, Bathurst Street, Condobolin, Lachlan Shire Council, New South Wales, 2877, Australia","2877, Australia",2877,CUNNINGHAM,LACHLAN,Condobolin,0,,1,1,1,1,1
26556,244,244,244,2020,December,2020-12,Condobolin,Condobolin,-33.089,147.1511,0,0.2215,0.357,['Highest quality'],0.427734375,230.1640625,49.609375,0.104492188,0.015625,24.703125,-1.86,0.1,,2.28,92.1015625,"-33.089,147.1511","Lachlander Museum, Bathurst Street, Condobolin, Lachlan Shire Council, New South Wales, 2877, Australia","2877, Australia",2877,CUNNINGHAM,LACHLAN,Condobolin,5,,0,0,0,0,0
26741,245,245,245,2021,January,2021-01,Condobolin,Condobolin,-33.089,147.1511,0,0.2417,0.3635,['Highest quality'],0.42578125,228.578125,58.484375,0.159179688,3.171875,150,-1.87,0.116,,1.95,204.1015625,"-33.089,147.1511","Lachlander Museum, Bathurst Street, Condobolin, Lachlan Shire Council, New South Wales, 2877, Australia","2877, Australia",2877,CUNNINGHAM,LACHLAN,Condobolin,5,,0,0,0,0,0
26926,246,246,246,2021,February,2021-02,Condobolin,Condobolin,-33.089,147.1511,0,0.2768,0.4152,['Highest quality'],0.393554688,185.5078125,100.4296875,0.453125,1.4609375,76.296875,-1.84,0.323,,2.19,251,"-33.089,147.1511","Lachlander Museum, Bathurst Street, Condobolin, Lachlan Shire Council, New South Wales, 2877, Australia","2877, Australia",2877,CUNNINGHAM,LACHLAN,Condobolin,5,,0,0,0,0,0
27111,247,247,247,2021,March,2021-03,Condobolin,Condobolin,-33.089,147.1511,0,0.2527,0.3975,['Highest quality'],0.444335938,147.8203125,93.5546875,0.254882813,1.5703125,115.203125,-0.55,0.367,,-0.95,341.5,"-33.089,147.1511","Lachlander Museum, Bathurst Street, Condobolin, Lachlan Shire Council, New South Wales, 2877, Australia","2877, Australia",2877,CUNNINGHAM,LACHLAN,Condobolin,5,,0,0,0,0,0
27296,248,248,248,2021,April,2021-04,Condobolin,Condobolin,-33.089,147.1511,0,0.2566,0.4334,['Highest quality'],0.435546875,102.2421875,74.1015625,0.203125,0.0390625,0.203125,-0.42,0.325,,0.87,191.703125,"-33.089,147.1511","Lachlander Museum, Bathurst Street, Condobolin, Lachlan Shire Council, New South Wales, 2877, Australia","2877, Australia",2877,CUNNINGHAM,LACHLAN,Condobolin,5,,0,0,0,0,0
28248,286,286,286,2018,October,2018-10,Canowindra,Canowindra,-33.5667,148.6667,0,0.2717,0.4496,['Highest quality'],1.387695313,160.8984375,35.21875,0.064453125,0.046875,39.296875,0.24,0.844,,2.76,81.703125,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,COWRA,Canowindra,1,Parishname = Collett and Countyname = Ashburnham (Same),0,1,1,1,1
28269,287,287,287,2018,November,2018-11,Canowindra,Canowindra,-33.5667,148.6667,0,0.2227,0.3787,['Highest quality'],1.323242188,173.734375,42.421875,0.086914063,0.1171875,80.8984375,0.62,0.623,,2.84,136.3984375,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,COWRA,Canowindra,1,Parishname = Collett and Countyname = Ashburnham (Same),0,1,1,1,1
28290,288,288,288,2018,December,2018-12,Canowindra,Canowindra,-33.5667,148.6667,0,0.2785,0.4602,['Highest quality'],1.360351563,227.34375,79.203125,0.1328125,0.171875,42.6015625,-0.23,0.379,,1.44,162.796875,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,COWRA,Canowindra,1,Parishname = Collett and Countyname = Ashburnham (Same),0,1,1,1,1
28311,289,289,289,2019,January,2019-01,Canowindra,Canowindra,-33.5667,148.6667,0,0.3306,0.4675,['Highest quality'],1.345703125,252.5625,62.9609375,0.0859375,0.0703125,62.1015625,0.36,0.452,,2.79,185.6015625,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,COWRA,Canowindra,1,Parishname = Collett and Countyname = Ashburnham (Same),0,1,1,1,1
28332,290,290,290,2019,September,2019-09,Canowindra,Canowindra,-33.5667,148.6667,1,0.2732,0.4435,['Highest quality'],1.159179688,117.1796875,24.5625,0.036132813,0.0078125,18.796875,0.99,0.999,,0.81,54.8984375,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,CABONNE,Canowindra,1,Parishname = Collett and Countyname = Ashburnham (Same),0,1,1,1,1
28353,291,291,291,2019,October,2019-10,Canowindra,Canowindra,-33.5667,148.6667,1,0.225,0.3723,['Highest quality'],1.177734375,166.609375,14.734375,0.016601563,0,8.8984375,0.66,1.123,,-1.97,47.09375,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,CABONNE,Canowindra,1,Parishname = Collett and Countyname = Ashburnham (Same),0,1,1,1,1
28374,292,292,292,2019,November,2019-11,Canowindra,Canowindra,-33.5667,148.6667,1,0.2262,0.3429,['Lower quality'],1.122070313,201.0546875,17.4296875,0.03515625,0.0234375,17.703125,1.07,0.958,,-4.42,45.3984375,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,CABONNE,Canowindra,0,Parishname = Collett and Countyname = Ashburnham (Same),1,1,1,1,1
28395,293,293,293,2019,December,2019-12,Canowindra,Canowindra,-33.5667,148.6667,1,0.2078,0.3222,['Highest quality'],1.141601563,246.890625,15.9765625,0.021484375,0.0078125,9.703125,0.73,0.312,,-1.78,36.3046875,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,CABONNE,Canowindra,0,Parishname = Collett and Countyname = Ashburnham (Same),1,1,1,1,1
28416,294,294,294,2020,January,2020-01,Canowindra,Canowindra,-33.5667,148.6667,1,0.1655,0.2494,['Highest quality'],1.124023438,250.765625,19.5859375,0.061523438,0.0546875,39.296875,0.2,0.238,,0.57,66.703125,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,CABONNE,Canowindra,0,Parishname = Collett and Countyname = Ashburnham (Same),1,1,1,1,1
28437,295,295,295,2020,February,2020-02,Canowindra,Canowindra,-33.5667,148.6667,1,0.2066,0.33,['Highest quality'],1.048828125,174.828125,50.1484375,0.1484375,0.0703125,56.5,0.3,0.134,,-0.36,105.5,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,CABONNE,Canowindra,0,Parishname = Collett and Countyname = Ashburnham (Same),1,1,1,1,1
28458,296,296,296,2020,March,2020-03,Canowindra,Canowindra,-33.5667,148.6667,1,0.2839,0.4357,['Highest quality'],1.124023438,138.7265625,62.7265625,0.159179688,0.1796875,76.296875,0.52,0.119,,2.05,172.09375,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,COWRA,Canowindra,1,Parishname = Collett and Countyname = Ashburnham (Same),0,1,1,1,1
28479,297,297,297,2020,April,2020-04,Canowindra,Canowindra,-33.5667,148.6667,1,0.3708,0.5522,['Highest quality'],1.1015625,88.2109375,57.71875,0.297851563,0.5390625,118.796875,0.48,0.064,,-1.72,251.59375,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,COWRA,Canowindra,3,Parishname = Collett and Countyname = Ashburnham (Same),0,0,0,1,1
28500,298,298,298,2020,May,2020-05,Canowindra,Canowindra,-33.5667,148.6667,1,0.4067,0.6094,['Lower quality'],1.197265625,62.84375,47.828125,0.399414063,0.4765625,52,-0.42,0.378,,1.03,247.09375,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,COWRA,Canowindra,2,Parishname = Collett and Countyname = Ashburnham (Same),0,0,1,1,1
28521,299,299,299,2020,June,2020-06,Canowindra,Canowindra,-33.5667,148.6667,1,0.4711,0.6707,['Lower quality'],1.21484375,46.140625,40.5078125,0.352539063,0.1640625,52.203125,-0.02,0.568,,1.18,223,"-33.5667,148.6667","Gaskill Street, Canowindra, Cabonne Council, New South Wales, 2804, Australia","2804, Australia",2804,BATHURST,COWRA,Canowindra,2,Parishname = Collett and Countyname = Ashburnham (Same),0,0,1,1,1
28555,300,300,300,2019,January,2019-01,Nyngan,Nyngan,-31.563,147.1962,1,0.1598,0.268,['Highest quality'],0.943359375,273.0078125,29.421875,0.04296875,0.015625,30.3984375,0.36,0.452,,2.79,98,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,1,,0,1,1,1,1
28678,301,301,301,2019,February,2019-02,Nyngan,Nyngan,-31.563,147.1962,1,0.1674,0.2679,['Highest quality'],0.844726563,212.8515625,20.1171875,0.044921875,0.015625,19.5,1.58,0.496,,-1.87,68.8984375,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,1,,0,1,1,1,1
28801,302,302,302,2019,March,2019-03,Nyngan,Nyngan,-31.563,147.1962,1,0.1541,0.2571,['Highest quality'],0.926757813,178.15625,12,0.0234375,0.0078125,23,0.92,0.325,,1.47,72.8984375,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,2,,0,0,1,1,1
28924,303,303,303,2019,April,2019-04,Nyngan,Nyngan,-31.563,147.1962,1,0.185,0.3187,['Highest quality'],0.888671875,123.59375,13.6875,0.048828125,0,0.203125,0.72,0.333,,0.86,42.703125,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,2,,0,0,1,1,1
29047,304,304,304,2019,May,2019-05,Nyngan,Nyngan,-31.563,147.1962,1,0.1777,0.2961,['Highest quality'],0.91015625,82.2265625,7.125,0.012695313,0,1.8984375,1.15,0.619,,-0.11,25.1015625,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,2,,0,0,1,1,1
29170,305,305,305,2019,June,2019-06,Nyngan,Nyngan,-31.563,147.1962,1,0.1718,0.3069,['Highest quality'],0.872070313,61.1875,3.34375,0.005859375,0,3.203125,0.83,0.719,,2.21,5.3046875,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,1,,0,1,1,1,1
29293,306,306,306,2019,July,2019-07,Nyngan,Nyngan,-31.563,147.1962,1,0.1777,0.3288,['Lower quality'],0.892578125,68.265625,4.3984375,0.01171875,0,4.1015625,0.8,0.693,,-2.2,9.203125,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,1,,0,1,1,1,1
29416,307,307,307,2019,August,2019-08,Nyngan,Nyngan,-31.563,147.1962,1,0.1401,0.2444,['Highest quality'],0.883789063,93.421875,3.5390625,0.00390625,0,1.6015625,0.22,0.548,,-2.04,8.90625,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,1,,0,1,1,1,1
29539,308,308,308,2019,September,2019-09,Nyngan,Nyngan,-31.563,147.1962,1,0.1344,0.227,['Highest quality'],0.84765625,137.9453125,3.3359375,0.005859375,0,4.203125,0.99,0.999,,0.81,9.90625,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,0,,1,1,1,1,1
29662,309,309,309,2019,October,2019-10,Nyngan,Nyngan,-31.563,147.1962,1,0.1317,0.2259,['Highest quality'],0.8671875,186.0078125,3.953125,0.004882813,0,0.8984375,0.66,1.123,,-1.97,6.703125,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,0,,1,1,1,1,1
29785,310,310,310,2019,November,2019-11,Nyngan,Nyngan,-31.563,147.1962,1,0.1461,0.2378,['Highest quality'],0.833007813,222.5,16.3046875,0.091796875,0.09375,31.796875,1.07,0.958,,-4.42,36.8984375,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,0,,1,1,1,1,1
29908,311,311,311,2019,December,2019-12,Nyngan,Nyngan,-31.563,147.1962,1,0.1384,0.2129,['Highest quality'],0.853515625,276.8203125,16.4453125,0.03515625,0,0.703125,0.73,0.312,,-1.78,33.3984375,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,0,,1,1,1,1,1
30031,312,312,312,2020,January,2020-01,Nyngan,Nyngan,-31.563,147.1962,1,0.1321,0.2122,['Highest quality'],0.845703125,273.671875,9.59375,0.016601563,0,11.203125,0.2,0.238,,0.57,43.703125,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,0,,1,1,1,1,1
30154,313,313,313,2020,February,2020-02,Nyngan,Nyngan,-31.563,147.1962,1,0.1517,0.2518,['Highest quality'],0.787109375,188.4296875,32.96875,0.168945313,0.1015625,69.3984375,0.3,0.134,,-0.36,81.3046875,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,0,,1,1,1,1,1
30277,314,314,314,2020,March,2020-03,Nyngan,Nyngan,-31.563,147.1962,1,0.231,0.3612,['Highest quality'],0.84765625,154.2421875,72.3359375,0.284179688,0.421875,105.6015625,0.52,0.119,,2.05,186.203125,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,1,,0,1,1,1,1
30400,315,315,315,2020,April,2020-04,Nyngan,Nyngan,-31.563,147.1962,1,0.2583,0.4258,['Highest quality'],0.836914063,100.1484375,63.921875,0.4375,0.8046875,100.8984375,0.48,0.064,,-1.72,275.8984375,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,3,,0,0,0,1,1
30523,316,316,316,2020,December,2020-12,Nyngan,Nyngan,-31.563,147.1962,0,0.2,0.3211,['Highest quality'],0.836914063,238.1796875,42.703125,0.181640625,0.1015625,62.203125,-1.86,0.1,,2.28,109.203125,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,5,,0,0,0,0,0
30646,317,317,317,2021,January,2021-01,Nyngan,Nyngan,-31.563,147.1962,0,0.2283,0.3732,['Highest quality'],0.833007813,240.4765625,76.390625,0.219726563,0.15625,46.703125,-1.87,0.116,,1.95,117.109375,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,5,,0,0,0,0,0
30769,318,318,318,2021,February,2021-02,Nyngan,Nyngan,-31.563,147.1962,0,0.2519,0.4363,['Lower quality'],0.748046875,192.5546875,64.5546875,0.2109375,0.2265625,79,-1.84,0.323,,2.19,187.90625,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,5,,0,0,0,0,0
30892,319,319,319,2021,March,2021-03,Nyngan,Nyngan,-31.563,147.1962,0,0.2273,0.3809,['Lower quality'],0.828125,156.21875,58.8125,0.264648438,0.6796875,131,-0.55,0.367,,-0.95,256.703125,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,5,,0,0,0,0,0
31015,320,320,320,2021,April,2021-04,Nyngan,Nyngan,-31.563,147.1962,0,0.258,0.4344,['Highest quality'],0.819335938,109.765625,71.1328125,0.291992188,0.0078125,0,-0.42,0.325,,0.87,210,"-31.563,147.1962","Nyngan Chemist, Pangee Street, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,OXLEY,BOGAN,Nyngan,5,,0,0,0,0,0
39869,384,384,384,2019,January,2019-01,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.2068,0.327,['Lower quality'],1.811523438,241.3515625,45.859375,0.072265625,1.1328125,49.3984375,0.36,0.452,,2.79,160.703125,"-31.25,149.2667","Coonabarabran, Warrumbungle Shire Council, New South Wales, 2357, Australia","2357, Australia",2357,GOWEN,WARRUMBUNGLE,Coonabarabran,0,,1,1,1,1,1
39942,385,385,385,2019,February,2019-02,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.1756,0.2909,['Highest quality'],1.603515625,195.4921875,29.484375,0.05078125,0.6484375,5.6015625,1.58,0.496,,-1.87,111.203125,"-31.25,149.2667","Coonabarabran, Warrumbungle Shire Council, New South Wales, 2357, Australia","2357, Australia",2357,GOWEN,WARRUMBUNGLE,Coonabarabran,0,,1,1,1,1,1
40015,386,386,386,2019,March,2019-03,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.1805,0.329,['Lower quality'],1.733398438,165.8125,20.859375,0.078125,2.6015625,120,0.92,0.325,,1.47,175,"-31.25,149.2667","Coonabarabran, Warrumbungle Shire Council, New South Wales, 2357, Australia","2357, Australia",2357,GOWEN,WARRUMBUNGLE,Coonabarabran,1,,0,1,1,1,1
40088,387,387,387,2019,April,2019-04,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.179,0.336,['Highest quality'],1.721679688,114.2109375,40.96875,0.293945313,2.1328125,0,0.72,0.333,,0.86,125.6015625,"-31.25,149.2667","Coonabarabran, Warrumbungle Shire Council, New South Wales, 2357, Australia","2357, Australia",2357,GOWEN,WARRUMBUNGLE,Coonabarabran,1,,0,1,1,1,1
40161,388,388,388,2019,May,2019-05,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.216,0.4238,['Highest quality'],1.78515625,70.703125,31.5,0.225585938,0.9140625,28.5,1.15,0.619,,-0.11,148.5,"-31.25,149.2667","Coonabarabran, Warrumbungle Shire Council, New South Wales, 2357, Australia","2357, Australia",2357,GOWEN,WARRUMBUNGLE,Coonabarabran,1,,0,1,1,1,1
40234,389,389,389,2019,June,2019-06,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.1987,0.3901,['Highest quality'],1.696289063,55.375,14.6328125,0.165039063,0.703125,10.796875,0.83,0.719,,2.21,39.296875,"-31.25,149.2667","Coonabarabran, Warrumbungle Shire Council, New South Wales, 2357, Australia","2357, Australia",2357,GOWEN,WARRUMBUNGLE,Coonabarabran,1,,0,1,1,1,1
40307,390,390,390,2019,July,2019-07,Coonabarabran,Coonabarabran,-31.25,149.2667,1,0.1847,0.3624,['Lower quality'],1.71484375,62.359375,14.734375,0.1640625,0.78125,17.296875,0.8,0.693,,-2.2,56.59375,"-31.25,149.2667","Coonabarabran, Warrumbungle Shire Council, New South Wales, 2357, Australia","2357, Australia",2357,GOWEN,WARRUMBUNGLE,Coonabarabran,1,,0,1,1,1,1
